,question,answer,document
181,A Última Escapada,https://globoplay.globo.com/a-ultima-escapada/t/pC8BByyg2b/,https://globoplay.globo.com/categorias/filmes-romanticos/
182,A Batida Perfeita,https://globoplay.globo.com/a-batida-perfeita/t/j629GDt77v/,https://globoplay.globo.com/categorias/filmes-romanticos/
183,Tudo de Novo,https://globoplay.globo.com/tudo-de-novo/t/JtNTsm52bV/,https://globoplay.globo.com/categorias/filmes-romanticos/
184,Rafiki,https://globoplay.globo.com/rafiki/t/6jqFGNM2Nd/,https://globoplay.globo.com/categorias/filmes-romanticos/
185,Casal Improvável,https://globoplay.globo.com/casal-improvavel/t/kvNz27dwqZ/,https://globoplay.globo.com/categorias/filmes-romanticos/
186,De Carona Para O Amor,https://globoplay.globo.com/de-carona-para-o-amor/t/6m9cXc2rv6/,https://globoplay.globo.com/categorias/filmes-romanticos/
187,O Homem Perfeito,https://globoplay.globo.com/o-homem-perfeito/t/gg7fRDwkR8/,https://globoplay.globo.com/categorias/filmes-romanticos/
188,Acelerando Para o Amor,https://globoplay.globo.com/acelerando-para-o-amor/t/Y9Gc1shHwV/,https://globoplay.globo.com/categorias/filmes-romanticos/
189,A Discussão,https://globoplay.globo.com/a-discussao/t/RgTxzQNR9L/,https://globoplay.globo.com/categorias/filmes-romanticos/
190,A Chefa,https://globoplay.globo.com/a-chefa/t/NDNn2y2rMR/,https://globoplay.globo.com/categorias/filmes-romanticos/
191,Coração De Cowboy,https://globoplay.globo.com/coracao-de-cowboy/t/S9xFMWYY7x/,https://globoplay.globo.com/categorias/filmes-romanticos/
192,Paixão Inocente,https://globoplay.globo.com/paixao-inocente/t/8JfMQn5Ktt/,https://globoplay.globo.com/categorias/filmes-romanticos/
193,Serena,https://globoplay.globo.com/serena/t/j62VjHXLdB/,https://globoplay.globo.com/categorias/filmes-romanticos/
194,Samba,https://globoplay.globo.com/samba/t/yCqJXqPxHC/,https://globoplay.globo.com/categorias/filmes-romanticos/
195,Na Balada,https://globoplay.globo.com/na-balada/t/PDNcRLPHLh/,https://globoplay.globo.com/categorias/filmes-romanticos/
196,Severina,https://globoplay.globo.com/severina/t/bnL6Lr2skY/,https://globoplay.globo.com/categorias/filmes-romanticos/
197,O Eclipse,https://globoplay.globo.com/o-eclipse/t/F95zHctGR8/,https://globoplay.globo.com/categorias/filmes-romanticos/
198,Cópia Fiel,https://globoplay.globo.com/copia-fiel/t/JpB7sV6tfL/,https://globoplay.globo.com/categorias/filmes-romanticos/
199,Magia ao Luar,https://globoplay.globo.com/magia-ao-luar/t/XpGzLRwVwv/,https://globoplay.globo.com/categorias/filmes-romanticos/
200,Mais E Melhores Blues,https://globoplay.globo.com/mais-e-melhores-blues/t/Xp9Vm6mzLf/,https://globoplay.globo.com/categorias/filmes-romanticos/
201,Um Príncipe Em Minha Vida,https://globoplay.globo.com/um-principe-em-minha-vida/t/LrXmF9vNHR/,https://globoplay.globo.com/categorias/filmes-romanticos/
202,Gênio Indomável,https://globoplay.globo.com/genio-indomavel/t/GDKmB76pcq/,https://globoplay.globo.com/categorias/filmes-romanticos/
203,A Família Da Noiva,https://globoplay.globo.com/a-familia-da-noiva/t/mj5nwXjGNy/,https://globoplay.globo.com/categorias/filmes-romanticos/
204,Refém Da Paixão,https://globoplay.globo.com/refem-da-paixao/t/KKqDwBhgzP/,https://globoplay.globo.com/categorias/filmes-romanticos/
205,Talvez Uma História De Amor,https://globoplay.globo.com/talvez-uma-historia-de-amor/t/Q1tcRfzCfM/,https://globoplay.globo.com/categorias/filmes-romanticos/
206,Um Salto Para A Felicidade,https://globoplay.globo.com/um-salto-para-a-felicidade/t/dfXG2jpFbT/,https://globoplay.globo.com/categorias/filmes-romanticos/
207,A Costureira De Sonhos,https://globoplay.globo.com/a-costureira-de-sonhos/t/gqVXY2DN7F/,https://globoplay.globo.com/categorias/filmes-romanticos/
208,No Dia do Seu Casamento,https://globoplay.globo.com/no-dia-do-seu-casamento/t/dn9qWs7RBN/,https://globoplay.globo.com/categorias/filmes-romanticos/
209,Além dos Limites,https://globoplay.globo.com/alem-dos-limites/t/C2HZhs9YNR/,https://globoplay.globo.com/categorias/filmes-romanticos/
210,Amor E Tulipas,https://globoplay.globo.com/amor-e-tulipas/t/dBMPb1JWdk/,https://globoplay.globo.com/categorias/filmes-romanticos/
211,Meus Dois Amores,https://globoplay.globo.com/meus-dois-amores/t/XTKC7gf1Tj/,https://globoplay.globo.com/categorias/filmes-romanticos/
